Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,5,Antioquia,100,Porcentaje,2020-12,71805.00,233718.00,30.72
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,5,Antioquia,100,Porcentaje,2021-12,109030.00,269801.00,40.41
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2016-12,427887.00,626909.00,68.25
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2017-12,452121.00,649140.00,69.65
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2018-12,487937.00,663551.00,73.53
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2019-12,179805.00,614838.00,29.24
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2020-12,209565.00,747549.00,28.03
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2021-12,521723.00,824839.00,63.25
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2016-12,127077.00,166432.00,76.35
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2017-12,134530.00,176507.00,76.22
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2018-12,158343.00,199011.00,79.56
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2019-12,71885.00,180499.00,39.83
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2020-12,77659.00,233808.00,33.21
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",5,Antioquia,100,Porcentaje,2021-12,197079.00,270687.00,72.81
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,5,Antioquia,100,Porcentaje,2016-12,3349.00,4124.00,81.21
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,5,Antioquia,100,Porcentaje,2017-12,3413.00,4290.00,79.56
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,5,Antioquia,100,Porcentaje,2018-12,2696.00,3695.00,72.96
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,5,Antioquia,100,Porcentaje,2019-12,3222.00,3863.00,83.41
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,5,Antioquia,100,Porcentaje,2020-12,3512.00,3982.00,88.20
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,5,Antioquia,100,Porcentaje,2021-12,3825.00,4657.00,82.13
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,5,Antioquia,100,Porcentaje,2016-12,1250.00,2986.00,41.86
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,5,Antioquia,100,Porcentaje,2017-12,1326.00,3183.00,41.66
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,5,Antioquia,100,Porcentaje,2018-12,1031.00,2769.00,37.23
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,5,Antioquia,100,Porcentaje,2019-12,836.00,2859.00,29.24
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,5,Antioquia,100,Porcentaje,2020-12,1001.00,2917.00,34.32
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,5,Antioquia,100,Porcentaje,2021-12,1258.00,3359.00,37.45
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,5,Antioquia,1,Días,2016-12,6295.00,114.00,55.22
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,5,Antioquia,1,Días,2017-12,3076.00,52.00,59.15
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,5,Antioquia,1,Días,2018-12,1943.00,40.00,48.58
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,5,Antioquia,1,Días,2019-12,364.00,7.00,52.00
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,5,Antioquia,1,Días,2020-12,1328.00,25.00,53.12
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,5,Antioquia,1,Días,2021-12,1128.00,23.00,49.04
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,5,Antioquia,1,Días,2016-12,129.00,20.00,6.45
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,5,Antioquia,1,Días,2017-12,90.00,16.00,5.63
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,5,Antioquia,1,Días,2018-12,586.00,30.00,19.53
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,5,Antioquia,1,Días,2019-12,266.00,25.00,10.64
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,5,Antioquia,1,Días,2020-12,60.00,16.00,3.75
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,5,Antioquia,1,Días,2021-12,109.00,37.00,2.95
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,5,Antioquia,100,Proporción,2016-12,10.00,21.00,47.62
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,5,Antioquia,100,Proporción,2017-12,16.00,23.00,69.57
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,5,Antioquia,100,Proporción,2018-12,20.00,26.00,76.92
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,5,Antioquia,100,Proporción,2019-12,16.00,17.00,94.12
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,5,Antioquia,100,Proporción,2020-12,9.00,10.00,90.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,5,Antioquia,100,Proporción,2021-12,11.00,18.00,61.11
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2016-06,56.00,2468.00,2.27
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2016-12,27.00,1445.00,1.87
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2017-06,64.00,2751.00,2.33
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2017-12,50.00,2754.00,1.82
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2018-06,150.00,6474.00,2.32
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2018-12,158.00,6160.00,2.56
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2019-06,189.00,7697.00,2.46
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2019-12,130.00,6337.00,2.05
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2020-06,46.00,2268.00,2.03
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2020-12,9.00,908.00,0.99
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2021-06,21.00,1702.00,1.23
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2021-12,42.00,3055.00,1.37
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2022-06,42.00,2409.00,1.74
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2016-06,16130.00,30631.00,52.66
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2016-12,17344.00,30427.00,57.00
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2017-06,19815.00,32997.00,60.05
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2017-12,22310.00,34630.00,64.42
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2018-06,22476.00,32985.00,68.14
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2018-12,24182.00,35488.00,68.14
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2019-06,24015.00,25973.00,92.46
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2019-12,21315.00,25747.00,82.79
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2020-06,18461.00,23547.00,78.40
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,5,Antioquia,100,Porcentaje,2020-12,18749.00,32787.00,57.18
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2016-06,1045.00,30631.00,3.41
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2016-12,731.00,30427.00,2.40
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2017-06,1489.00,32997.00,4.51
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2017-12,4124.00,34630.00,11.91
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2018-06,6595.00,26852.00,24.56
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2018-12,0.00,35488.00,0.00
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2019-06,0.00,25973.00,0.00
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2019-12,0.00,25747.00,0.00
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2020-06,0.00,23547.00,0.00
Proporción de gestantes con valoración por odontología,5,Antioquia,100,Porcentaje,2020-12,4532.00,32787.00,13.82
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2016-06,11289.00,35669.00,31.65
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2016-12,11462.00,36791.00,31.15
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2017-06,11280.00,35837.00,31.48
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2017-12,11737.00,38672.00,30.35
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2018-06,10623.00,35011.00,30.34
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2018-12,11356.00,37404.00,30.36
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2019-06,10416.00,34589.00,30.11
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2019-12,11080.00,36562.00,30.30
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2020-06,10431.00,33020.00,31.59
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2020-12,11763.00,36546.00,32.19
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2021-06,10385.00,32447.00,32.01
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2021-12,11641.00,35372.00,32.91
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2022-06,10775.00,32308.00,33.35
Proporción de partos por cesárea,5,Antioquia,100,Porcentaje,2022-12,11233.00,32431.00,34.64
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2016-06,455.00,36969.00,12.31
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2016-12,503.00,38169.00,13.18
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2017-06,458.00,37216.00,12.31
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2017-12,502.00,40128.00,12.51
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2018-06,485.00,36460.00,13.30
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2018-12,495.00,38760.00,12.77
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2019-06,486.00,35925.00,13.53
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2019-12,450.00,37870.00,11.88
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2020-06,463.00,34336.00,13.48
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2020-12,475.00,37862.00,12.55
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2021-06,490.00,33702.00,14.54
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2021-12,458.00,36817.00,12.44
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2022-06,408.00,33530.00,12.17
Tasa de mortalidad perinatal,5,Antioquia,1000,Por 1.000 nacimientos,2022-12,432.00,33752.00,12.80
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2016-06,70.00,30631.00,0.23
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2016-12,37.00,30427.00,0.12
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2017-06,31.00,32997.00,0.09
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2017-12,52.00,34630.00,0.15
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2018-06,399.00,32985.00,1.21
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2018-12,364.00,35488.00,1.03
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2019-06,394.00,25973.00,1.52
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2019-12,451.00,25747.00,1.75
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2020-06,157.00,23547.00,0.67
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,5,Antioquia,100,Porcentaje,2020-12,26.00,32787.00,0.08
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2014-06,16.00,73675.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2014-12,16.00,68510.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2015-06,13.00,81625.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2015-12,14.00,36255.00,0.04
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2016-06,21.00,44636.00,0.05
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2016-12,16.00,41349.00,0.04
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2017-06,16.00,57956.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2017-12,16.00,57397.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2018-06,16.00,73024.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2018-12,22.00,63386.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2019-06,17.00,82060.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2019-12,21.00,79385.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2020-06,6.00,36177.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,5,Antioquia,100,Porcentaje,2020-12,7.00,7618.00,0.09
